GHG_Grouped,National_Communication_Category,IPCC_Code,Source,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,current
CH4,Energy Supply,1B2a1,Upstream Oil Production - Offshore Well Testing,0.09175739959,0.08662018999,0.08680917278,0.07926178453,0.0794339619,0.08919407619,0.09881008955,0.09377091234,0.06729721675,0.02357296813,0.01718469375,0.01334470625,0.01824213625,0.00961325,0.008245001873,0.01282261875,0.007881121678,0.00694356564,0.005954,0.020765,0.00641475,0.00828725,0.0068775,0.007988,0.02074925,0.01309225,0.017447,0.01709847052
CH4,Energy Supply,1B2a2,Petroleum processes,0.06187218077,0.08855417072,0.09342077636,0.0928638392,0.1162789416,0.1054548784,0.08628173298,0.08617148463,0.06421540917,0.07437051333,0.07861072187,0.0550776175,0.0542125185,0.0646336825,0.0578935855,0.054012716,0.0558619115,0.05724036288,0.05291934721,0.08610921625,0.071668825,0.07708936343,0.0759745905,0.0726163375,0.05976404,0.03080355,0.03044341612,0.02849805
CH4,Energy Supply,1B2a2,Upstream Oil Production - process emissions,0.257522198,0.2431043362,0.2436347268,0.2224525658,0.2229357911,0.3115692612,0.2454357039,0.1800462039,0.1110942535,0.04427097817,0.06129546496,0.06023395507,0.05662308009,0.055545425,0.05274431437,0.053597025,0.05612875,0.057275625,0.05295664282,0.071514,0.06322993391,0.1691327351,0.06253400006,0.0509185,0.04797411493,0.04265207708,0.04514173482,0.05120153929
CH4,Energy Supply,1B2a3,Upstream Oil Production - Offshore Oil Loading,0.019517737,0.018425,0.01846519857,0.01685979193,0.01689641581,0.0184994991,0.02116936895,0.02588246894,0.0330239275,0.06531952779,0.09029335969,0.1192001363,0.119478365,0.0744631,0.0687045038,0.05275035483,0.044743,0.05410625,0.0331205,0.02391725,0.01935372822,0.02257938423,0.011662,0.0099425,0.00892525,0.01034572004,0.01003779761,0.0102460004
CH4,Energy Supply,1B2a3,Upstream Oil Production - Onshore Oil Loading,0.06549944115,0.06183233246,0.06196723457,0.05657966131,0.05670256716,0.04020126305,0.03649038835,0.0335287052,0.0333936105,0.02857036085,0.02751795038,0.02615346958,0.02512813048,0.02400537555,0.01857973011,0.02001359438,0.0171362976,0.0180047976,0.014226,0.01373565408,0.01291249967,0.01164005687,0.008477029525,0.007407549003,0.008164252541,0.007536027687,0.007422527188,0.00729199186
CH4,Energy Supply,1B2a4,Upstream Oil Production - Oil terminal storage,0.003602079054,0.003400409922,0.003407828735,0.003111544302,0.003118303391,0.0001535522982,0.0001580672316,0.00184387904,0.00530538964,0.001560603647,0.000148724681,0.001719096145,0.001714768096,0.00013665,0.0005168963424,0.0004867042531,0.0010865,0.00108775,0.0010685,0.0010735,0.00057175,0.000147,0.00012525,0.00011175,0.000151,0.00014875,0.00014875,0.00014725
CH4,Energy Supply,1B2b1,Upstream Gas Production - Offshore Well Testing,0.08827187605,0.08332981001,0.08351161404,0.0762509231,0.07641656008,0.08580592381,0.09505666045,0.09020890291,0.1206206833,0.03696210625,0.01684789188,0.01439311068,0.02128825274,0.032381725,0.03288714438,0.02220154313,0.01686750647,0.0148609098,0.012743,0.025741,0.0200925,0.0135875,0.04125475,0.04091325,0.0527775,0.02130125,0.05367025,0.05432994084
CH4,Energy Supply,1B2b3,Upstream Gas Production - process emissions,0.5451488569,0.5146276788,0.5157504629,0.4709099368,0.4719328765,0.6595611093,0.519562952,0.38113989,0.2351754753,0.1140565493,0.09326499224,0.07609659861,0.06411197384,0.06206695,0.05525608576,0.05571488668,0.03776782924,0.04664257924,0.08809775,0.08174675,0.06197325,0.09259748478,0.08212546161,0.07197455779,0.07637045089,0.06034458037,0.06727518508,0.0524732676
CH4,Energy Supply,1B2b4,Gas leakage,0.2285146182,0.2285146182,0.2285146182,0.2285146182,0.2285146182,0.2285146182,0.2285146182,0.2089083189,0.2089083189,0.2089083189,0.2102089154,0.2068219452,0.2095315214,0.2096128086,0.2102,0.2026285714,0.1950571429,0.1874857143,0.1799142857,0.1723428571,0.1647714286,0.1572,0.09102107748,0.08855156079,0.0797389925,0.08127761194,0.09803884446,0.104985992
CH4,Energy Supply,1B2b4,Upstream Gas Production - Gas terminal storage,0.00007629784405,0.00007202616658,0.000072183309,0.00006590752683,0.00006605069525,0.000003252485335,0.000003348118907,0.00003905633202,0.0001123767095,0.0000330561023,0.000003150228617,0.0008007017183,0.0007605974788,0.00000065,0.00000128364125,0.0000008736180291,0.00018675,0.00003725,0.0000595,0.00009925,0.0000625,0.0000625,0.0000625,0.0000625,0.0000625,0.0000625,0.0000625,0.0000625
CH4,Energy Supply,1B2b5,Gas leakage,9.306316093,9.19028411,9.067185686,8.781867982,8.495791836,8.211671598,7.932313426,6.98909133,6.729808422,6.46930605,6.248168364,5.890585107,5.702105644,5.444442488,5.652470112,5.623619493,5.317165632,5.27796751,4.949619976,4.840698297,4.749885681,4.452766908,4.32146233,4.151269193,3.847329733,3.721858512,3.619053952,3.552830825
CH4,Energy Supply,1B2c1i,Upstream Oil Production - venting,0.4220439223,0.3984150041,0.3992842423,0.364569556,0.3653614966,0.3316567988,0.3267185788,0.3623375365,0.382774115,0.3683697849,0.1964595069,0.2317927804,0.2537969455,0.28606285,0.4746740441,0.1934922021,0.17958875,0.29634475,0.3030035,0.3672075,0.28438125,0.350479,0.3128351022,0.34930675,0.36828825,0.2608972515,0.2610642515,0.3839489369
CH4,Energy Supply,1B2c1ii,Upstream Gas Production - venting,0.6287433501,0.5935419779,0.5948369326,0.5431204477,0.5443002476,0.4940884012,0.4867316478,0.5397952784,0.5702408368,0.4340909913,0.4936830525,0.544617854,0.3023823982,0.321746275,0.2519907532,0.257350264,0.24472475,0.3464745,0.3064645,0.286913,0.4174263006,0.35175625,0.5843075486,0.39243125,0.3492467124,0.4060770088,0.3227807328,0.2726797293
CH4,Energy Supply,1B2c2i,Upstream Oil Production - flaring,0.6008481695,0.5673561256,0.5697918491,0.5211112127,0.5204336001,0.5588685422,0.5787253213,0.5174763951,0.520543472,0.4855492188,0.4773974041,0.4398280661,0.400435886,0.3659734853,0.3576798489,0.3922556772,0.3510509969,0.363613975,0.2833969412,0.2955858645,0.3181744157,0.3082311458,0.3070751806,0.3016771185,0.3042834473,0.3282371452,0.3672995927,0.3563913933
CH4,Energy Supply,1B2c2ii,Upstream Gas Production - flaring,0.02533311925,0.02392101885,0.02402371447,0.02197122861,0.02194265893,0.02356316311,0.02440036988,0.0372587,0.0372587,0.02773431906,0.05159600203,0.02836378378,0.02491208139,0.02098312499,0.03232635423,0.02889567079,0.03607694137,0.0331555,0.03207025,0.03871750125,0.04145605499,0.02698920159,0.02644144583,0.01709901683,0.02128709856,0.02217340218,0.02401668654,0.04306488707
CH4,Industrial Process,2A4a,Brick manufacture - Fletton,0.03110499831,0.02522695539,0.02258016711,0.01899941075,0.02140010794,0.02131044177,0.01927146359,0.01830760679,0.01767143513,0.01460364103,0.01463896345,0.01453637876,0.01466058084,0.0154401531,0.01519420462,0.01285694429,0.02087448818,0.02207830821,0.01078480635,0.006642950312,0.00674069399,0.006215833515,0.004018809453,0.00451784015,0.005068366124,0.005093325983,0.005991891125,0.005892388205
CH4,Industrial Process,2B10,Chemical industry - general,0.1746519,0.1747769,0.1787519,0.1650269,0.1930044,0.1359139,0.1627895,0.1343045,0.0896895,0.073942,0.065503,0.05903225,0.055014525,0.08381629661,0.07896626667,0.0547297125,0.053430075,0.05516116408,0.04668221789,0.07075016081,0.08111596133,0.07109706884,0.05710440773,0.0652219699,0.06331222464,0.04896622145,0.06145348289,0.0489709582
CH4,Industrial Process,2B8a,Chemical industry - methanol,0.00075,0.00075,0.00075,0.00075,0.00075,0.00075,0.00075,0.00075,0.00075,0.0007225,0.00072275,0.00001625,,,,,,,,,,,,,,,,
CH4,Industrial Process,2B8b,Chemical industry - ethylene,0.01529458962,0.01527070383,0.025481356,0.013031356,0.015631356,0.016656356,0.014356356,0.014556356,0.012531356,0.017556356,0.022156356,0.025806356,0.034801356,0.026246356,0.021386356,0.03235925,0.0256331,0.03277735,0.02293099642,0.01770828802,0.01701005915,0.015315,0.03920575,0.03596485,0.031565,0.0062675,0.00860415,0.010761875
CH4,Industrial Process,2B8d,Chemical industry - ethylene oxide,0.011,0.01,0.011,0.011,0.01425,0.017775,0.02205,0.015875,0.017095,0.00851,0.0060075,0.0072,0.00815,0.00430245,0.0015091,0.00055045,0.0006356,0.000625,0.000360175,0.00029465,,,,,,,,
CH4,Industrial Process,2B8e,Chemical industry - acrylonitrile,0.00117,0.00117,0.00117,0.00117,0.00117,0.00117,0.00117,0.00117,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125,0.000125
CH4,Industrial Process,2B8f,Chemical industry - carbon black,0.00023157274,0.00023157274,0.00023157274,0.00023157274,0.00023157274,0.00023157274,0.00023157274,0.00023157274,0.00023157274,0.000229104179,0.0002128800122,0.0001960858514,0.0001917060097,0.0001985438177,0.000254,0.000254,0.000254,0.000254,0.000254,0.00006232876712,,,,,,,,
CH4,Industrial Process,2C1a,Electric arc furnaces,0.0011366,0.000956475,0.001006725,0.0010502,0.001068375,0.00110345,0.001030525,0.00110085,0.000944775,0.00089745,0.000879375,0.000795875,0.00065185,0.00063375,0.0007801833333,0.0006777350833,0.0006810083333,0.0007624473854,0.0007628973854,0.0005306140521,0.0005969890521,0.0006336890521,0.0005142140521,0.0004863140521,0.0004894140521,0.0004646890521,0.0003712890521,0.0003741890521
CH4,Industrial Process,2C1b,Iron and steel - flaring,0.0001620821171,0.0001090646021,0.00009284747992,0.0000869665455,0.0001138762758,0.0001439046834,0.0001648443741,0.0001423007922,0.0001313408689,0.0001535280306,0.0001418552668,0.00008598638976,0.00005773099129,0.0001245688838,0.0001387365895,0.0001794840152,0.0001406085495,0.000184499928,0.00020777598,0.00006452083878,0.0001189901722,0.00008845062399,0.00007278589261,0.0001881329429,0.0001635413725,0.0001673158925,0.00008129604049,0.00009725635989
CH4,Industrial Process,2C1d,Sinter production,0.03559723607,0.03353807363,0.03516890055,0.03525937855,0.03649919586,0.03715961557,0.03702753163,0.03768795134,0.036191,0.035585,0.030805,0.0297575,0.0276175,0.0292,0.02896725,0.025365,0.0268465,0.02540804107,0.02365693718,0.0185175,0.01325734021,0.01349973283,0.01555369664,0.01754372786,0.02031186142,0.01689031021,0.01068968562,0.0102111085
CH4,Land Use Change,4A1,Forest Land remaining Forest Land - Biomass Burning - Wildfires,0.002887469857,0.004975349219,0.001277211445,0.002280598743,0.001843215424,0.01467473394,0.007727162619,0.01031314191,0.00582565752,0.0009335437192,0.003327386658,0.004603160533,0.003914187294,0.003369113799,0.004393855806,0.008232745632,0.008145022365,0.007320379044,0.006814354389,0.005957685798,0.002918112071,0.003994491188,0.01860856151,0.004629939346,0.004955043859,,0.0003888905852,0.002311156918
CH4,Land Use Change,4B1,Cropland remaining Cropland - Biomass Burning - Wildfires,0.00004099085342,0.00004099085342,0.00004099085342,0.00004099085342,0.00004099085342,0.00004099085342,0.00004099085342,0.00004099085342,0.00004099085342,0.00004099085342,0.00004099085342,0.00001848508394,0.00002579742781,0.0001356857066,0.00002051629057,0.00002457870383,0.00003189104771,0.00006053106122,0.00001564139465,0.00003351601302,,0.0000594,0.00000783,0.00003618,0.00003321,0.00004455,0.0000513,0.0000243
CH4,Land Use Change,4B2,Forest Land converted to Cropland - Biomass Burning - Controlled Burning,0.00005284356502,0.00005407718412,0.0000553119671,0.00005656228234,0.00005782340594,0.00005908415278,0.0000603431102,0.00006161336277,0.00006288455639,0.00006416681719,0.00004252953938,0.00004406216882,0.00004559564528,0.00004712533971,0.00004862971623,0.00005010880549,0.00001603320399,,,,,,,,,,,
CH4,Land Use Change,4C1,Grassland remaining Grassland - Biomass Burning - Wildfires,0.008682967793,0.008682967793,0.008682967793,0.008682967793,0.008682967793,0.008682967793,0.008682967793,0.008682967793,0.008682967793,0.008682967793,0.008682967793,0.003915639102,0.005464590662,0.0287418905,0.004345903424,0.005206432069,0.006755383629,0.01282211057,0.003313269051,0.007099595087,0.006842870846,0.008967095847,0.02049403943,0.001907848243,0.005282971981,0.001549708791,0.005702748292,0.003713876047
CH4,Land Use Change,4C2,Forest Land converted to Grassland - Biomass Burning - Controlled Burning,0.001284078605,0.001326240789,0.001369111835,0.001412978297,0.001457526541,0.001502393258,0.001547709197,0.001954994939,0.001603244862,0.00162711554,0.0159945463,0.01875669351,0.01754405555,0.02039636042,0.01521400092,0.01765928175,0.0150967487,0.01884093244,0.01810193898,0.01870193039,0.01962956313,0.01528545105,0.01515305566,0.01377830175,0.01730652278,0.01381331221,0.01709807931,0.01406730959
CH4,Land Use Change,4E2,Forest Land converted to Settlements - Biomass Burning - Controlled Burning,0.002998812204,0.002865901656,0.002727846828,0.002710976261,0.002814836796,0.002603657933,0.00293282381,0.003335841666,0.003387027284,0.004339198557,0.001215845974,0.001008618349,0.00167862987,0.003365197815,0.005495099761,0.004955342794,0.0009790014979,0.00229354512,0.002354126953,0.002514317111,0.005516237373,0.005181793653,0.004677934982,0.004686799401,0.003536069112,0.004535038701,0.010152786,0.008250783663
CH4,Public,1A4ai,Public sector combustion,0.03548913796,0.03767809178,0.03940286879,0.03615717407,0.0349903989,0.03372162837,0.03581421047,0.03410786432,0.03134393626,0.03055750778,0.02864481561,0.02867832035,0.02357784703,0.02314567769,0.02501520826,0.02529611218,0.0227339705,0.02120368043,0.02180391916,0.01973911817,0.02110697295,0.01793314897,0.01989457951,0.02022802523,0.01733155733,0.01771017759,0.01813446341,0.01737824281
CH4,Residential,1A4bi,Domestic combustion,1.484478848,1.626372189,1.448342072,1.590811093,1.378213166,1.082284418,1.173952328,1.048718737,1.022810346,1.048256878,0.9214111543,0.9244912335,0.7887169803,0.7376127778,0.7062215128,0.6222688573,0.6106093607,0.6155993575,0.6843087131,0.6963561519,0.8254785713,0.7223317532,0.8179391181,0.9083931106,0.8221648396,0.8860737183,0.9211182324,0.9110224851
CH4,Residential,1A4bii,House and garden machinery,0.006984263441,0.007063759122,0.00712779731,0.007199406515,0.007279533115,0.007354927828,0.006943384011,0.006522475326,0.006096210176,0.005688862003,0.005348802341,0.00517699425,0.004998817946,0.004827755266,0.004545174948,0.004181853603,0.003911098197,0.00353833524,0.003142934094,0.002748891617,0.002397807994,0.002101898562,0.001828403155,0.001602445579,0.001425113008,0.001335809028,0.001299189836,0.0012815905
CH4,Residential,5B1a,Composting (at household),0.01813217058,0.0181756198,0.01821457818,0.01826381688,0.01832128561,0.01836537033,0.0184132248,0.01846432548,0.01853637748,0.01859793929,0.01866757218,0.01874413982,0.01873725707,0.01872996485,0.02382347757,0.02890579752,0.03399093633,0.03908042664,0.04416219502,0.0492392744,0.04960769147,0.05000084418,0.05030046426,0.05058325102,0.0509349599,0.05130397971,0.05170069261,0.05198978527
CH4,Residential,5C2.2b,Accidental fires - dwellings,0.00710955375,0.00708530875,0.007036705,0.0067688725,0.006704425,0.007435675,0.00742781,0.00711507875,0.006907875,0.007561905,0.00708669,0.006818305,0.00679147625,0.006920992,0.006019625625,0.005815760101,0.005558468175,0.005302604798,0.005327656411,0.004947104431,0.004074303133,0.004111560074,0.003933169665,0.003625292096,0.003430379078,0.003443399688,0.003440199708,0.003392420689
CH4,Residential,5C2.2b,Accidental fires - vehicles,0.001600625,0.0018484375,0.001850625,0.0018634375,0.001724375,0.00179625,0.00186875,0.0017640625,0.001744375,0.002055,0.001995,0.002135,0.0020290625,0.0019784375,0.00168835625,0.001560034375,0.001443128125,0.00128163125,0.001120294077,0.001058490461,0.0009820442854,0.000873393609,0.0007694193655,0.0007735710283,0.0007527317317,0.0007906721533,0.0009028963366,0.0008733308541
CH4,Residential,5C2.1b,Small-scale waste burning,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125,0.001243125
CH4,Transport,1A3a,Aircraft - domestic take off and landing,0.00507179977,0.005010426214,0.004042930835,0.003390926321,0.003284032315,0.003524689917,0.0037159768,0.003936771826,0.003748758468,0.004383235059,0.004864630727,0.005297543972,0.004577912212,0.004466031507,0.004063937982,0.003892034813,0.003432527639,0.002708945718,0.002532434825,0.001874264884,0.001981521346,0.00196241937,0.001720609179,0.001582575535,0.00173844455,0.001387067024,0.001414237471,0.001372817836
CH4,Transport,1A3a,Aircraft between UK and Bermuda - TOL,0.00001839228333,0.00002320266274,0.000002252953162,0.000002930954945,0.00000321318691,0.000003312207357,0.00000381124146,0.000003270812376,0.000001094210258,0.0000009945307851,0.000001108520334,0.000003524263311,0.000001537809863,0.000001168840098,0.000001372089202,0.000001555734005,0.000002759196993,0.000002779005661,0.000002562482774,0.000002021571642,0.000001109474585,0.000001117344019,0.000001047342062,0.000001071957221,0.000001028672626,0.000001537400017,0.000001571985872,0.000001571677604
CH4,Transport,1A3a,Aircraft between UK and CDs - TOL,0.001245807223,0.00136147101,0.001345838528,0.001409647545,0.001154651513,0.00105887709,0.001044823695,0.001127413139,0.0009583558503,0.000722054646,0.0005801573067,0.0005773774206,0.0005791639091,0.0005517978037,0.000578445288,0.0005434577834,0.0004190544584,0.0003788279884,0.0003814808906,0.0003124583148,0.0003545501477,0.0003201158843,0.0002865994179,0.0002624324817,0.0002603829539,0.0002339732646,0.000208642749,0.0001658766062
CH4,Transport,1A3a,Aircraft between UK and Gibraltar - TOL,0.000005043869441,0.000004924442968,0.000006569911855,0.000006697108781,0.000007825307748,0.000005879259802,0.00000318840674,0.000002704064141,0.000003097277765,0.000003137183808,0.000003119409134,0.000003497482743,0.000003435949947,0.000003468699919,0.000003984311384,0.000004990437654,0.000004597166503,0.000004162291203,0.000005395141629,0.000009542724394,0.000006878412901,0.000007709030288,0.000007326681254,0.000006558114072,0.000006708366897,0.000007848874858,0.000009644327015,0.000009481525659
